2022-12-23 13:34:25.178,91282CFX4,99-08+,1000000,2000000,BID,99-087,1000000,2000000,OFFER,
2022-12-23 13:34:25.180,91282CFX4,99-085,2000000,4000000,BID,99-090,2000000,4000000,OFFER,
2022-12-23 13:34:25.182,91282CFX4,99-086,1000000,2000000,BID,99-092,1000000,2000000,OFFER,
2022-12-23 13:34:25.183,91282CFX4,99-090,2000000,4000000,BID,99-092,2000000,4000000,OFFER,
2022-12-23 13:34:25.185,91282CFX4,99-090,1000000,2000000,BID,99-09+,1000000,2000000,OFFER,
2022-12-23 13:34:25.186,91282CFX4,99-091,2000000,4000000,BID,99-095,2000000,4000000,OFFER,
2022-12-23 13:34:25.187,91282CFX4,99-093,1000000,2000000,BID,99-096,1000000,2000000,OFFER,
2022-12-23 13:34:25.188,91282CFX4,99-093,2000000,4000000,BID,99-096,2000000,4000000,OFFER,
2022-12-23 13:34:25.189,91282CFX4,99-095,1000000,2000000,BID,99-097,1000000,2000000,OFFER,
2022-12-23 13:34:25.190,91282CFX4,99-095,2000000,4000000,BID,99-100,2000000,4000000,OFFER,
2022-12-23 13:34:25.191,91282CFX4,99-096,1000000,2000000,BID,99-101,1000000,2000000,OFFER,
2022-12-23 13:34:25.193,91282CFX4,99-097,2000000,4000000,BID,99-103,2000000,4000000,OFFER,
2022-12-23 13:34:25.195,91282CFX4,99-100,1000000,2000000,BID,99-103,1000000,2000000,OFFER,
2022-12-23 13:34:25.196,91282CFX4,99-101,2000000,4000000,BID,99-10+,2000000,4000000,OFFER,
2022-12-23 13:34:25.198,91282CFX4,99-102,1000000,2000000,BID,99-106,1000000,2000000,OFFER,
2022-12-23 13:34:25.198,91282CFX4,99-10+,2000000,4000000,BID,99-107,2000000,4000000,OFFER,
2022-12-23 13:34:25.199,91282CFX4,99-10+,1000000,2000000,BID,99-110,1000000,2000000,OFFER,
2022-12-23 13:34:25.200,91282CFX4,99-105,2000000,4000000,BID,99-110,2000000,4000000,OFFER,
2022-12-23 13:34:25.201,91282CFX4,99-107,1000000,2000000,BID,99-111,1000000,2000000,OFFER,
2022-12-23 13:34:25.202,91282CFX4,99-107,2000000,4000000,BID,99-112,2000000,4000000,OFFER,
2022-12-23 13:34:25.203,91282CFX4,99-111,1000000,2000000,BID,99-11+,1000000,2000000,OFFER,
2022-12-23 13:34:25.204,91282CFX4,99-112,2000000,4000000,BID,99-11+,2000000,4000000,OFFER,
2022-12-23 13:34:25.205,91282CFX4,99-113,1000000,2000000,BID,99-115,1000000,2000000,OFFER,
2022-12-23 13:34:25.206,91282CFX4,99-113,2000000,4000000,BID,99-116,2000000,4000000,OFFER,
2022-12-23 13:34:25.207,91282CFX4,99-11+,1000000,2000000,BID,99-117,1000000,2000000,OFFER,
2022-12-23 13:34:25.209,91282CFX4,99-115,2000000,4000000,BID,99-120,2000000,4000000,OFFER,
2022-12-23 13:34:25.210,91282CFX4,99-116,1000000,2000000,BID,99-121,1000000,2000000,OFFER,
2022-12-23 13:34:25.211,91282CFX4,99-120,2000000,4000000,BID,99-122,2000000,4000000,OFFER,
2022-12-23 13:34:25.212,91282CFX4,99-120,1000000,2000000,BID,99-123,1000000,2000000,OFFER,
2022-12-23 13:34:25.213,91282CFX4,99-122,2000000,4000000,BID,99-12+,2000000,4000000,OFFER,
2022-12-23 13:34:25.214,91282CFX4,99-123,1000000,2000000,BID,99-126,1000000,2000000,OFFER,
2022-12-23 13:34:25.215,91282CFX4,99-123,2000000,4000000,BID,99-127,2000000,4000000,OFFER,
2022-12-23 13:34:25.216,91282CFX4,99-12+,1000000,2000000,BID,99-130,1000000,2000000,OFFER,
2022-12-23 13:34:25.218,91282CFX4,99-126,2000000,4000000,BID,99-130,2000000,4000000,OFFER,
2022-12-23 13:34:25.219,91282CFX4,99-127,1000000,2000000,BID,99-131,1000000,2000000,OFFER,
2022-12-23 13:34:25.220,91282CFX4,99-130,2000000,4000000,BID,99-133,2000000,4000000,OFFER,
2022-12-23 13:34:25.221,91282CFX4,99-131,1000000,2000000,BID,99-133,1000000,2000000,OFFER,
2022-12-23 13:34:25.222,91282CFX4,99-131,2000000,4000000,BID,99-135,2000000,4000000,OFFER,
2022-12-23 13:34:25.223,91282CFX4,99-132,1000000,2000000,BID,99-136,1000000,2000000,OFFER,
2022-12-23 13:34:25.224,91282CFX4,99-133,2000000,4000000,BID,99-136,2000000,4000000,OFFER,
2022-12-23 13:34:25.225,91282CFX4,99-135,1000000,2000000,BID,99-137,1000000,2000000,OFFER,
2022-12-23 13:34:25.226,91282CFX4,99-135,2000000,4000000,BID,99-140,2000000,4000000,OFFER,
2022-12-23 13:34:25.227,91282CFX4,99-137,1000000,2000000,BID,99-142,1000000,2000000,OFFER,
2022-12-23 13:34:25.228,91282CFX4,99-140,2000000,4000000,BID,99-143,2000000,4000000,OFFER,
2022-12-23 13:34:25.229,91282CFX4,99-140,1000000,2000000,BID,99-143,1000000,2000000,OFFER,
2022-12-23 13:34:25.230,91282CFX4,99-141,2000000,4000000,BID,99-145,2000000,4000000,OFFER,
2022-12-23 13:34:25.231,91282CFX4,99-143,1000000,2000000,BID,99-146,1000000,2000000,OFFER,
2022-12-23 13:34:25.232,91282CFX4,99-143,2000000,4000000,BID,99-147,2000000,4000000,OFFER,
2022-12-23 13:34:25.233,91282CFX4,99-14+,1000000,2000000,BID,99-147,1000000,2000000,OFFER,
2022-12-23 13:34:25.234,91282CFX4,99-145,2000000,4000000,BID,99-150,2000000,4000000,OFFER,
2022-12-23 13:34:25.235,91282CFX4,99-146,1000000,2000000,BID,99-152,1000000,2000000,OFFER,
2022-12-23 13:34:25.236,91282CFX4,99-150,2000000,4000000,BID,99-152,2000000,4000000,OFFER,
2022-12-23 13:34:25.237,91282CFX4,99-151,1000000,2000000,BID,99-153,1000000,2000000,OFFER,
2022-12-23 13:34:25.270,91282CFX4,99-151,2000000,4000000,BID,99-155,2000000,4000000,OFFER,
2022-12-23 13:34:25.271,91282CFX4,99-152,1000000,2000000,BID,99-155,1000000,2000000,OFFER,
2022-12-23 13:34:25.272,91282CFX4,99-153,2000000,4000000,BID,99-156,2000000,4000000,OFFER,
2022-12-23 13:34:25.273,91282CFX4,99-155,1000000,2000000,BID,99-157,1000000,2000000,OFFER,
2022-12-23 13:34:25.274,91282CFX4,99-155,2000000,4000000,BID,99-160,2000000,4000000,OFFER,
2022-12-23 13:34:25.275,91282CFX4,99-156,1000000,2000000,BID,99-161,1000000,2000000,OFFER,
2022-12-23 13:34:25.276,91282CFX4,99-157,2000000,4000000,BID,99-163,2000000,4000000,OFFER,
2022-12-23 13:34:25.277,91282CFX4,99-161,1000000,2000000,BID,99-16+,1000000,2000000,OFFER,
2022-12-23 13:34:25.278,91282CFX4,99-162,2000000,4000000,BID,99-165,2000000,4000000,OFFER,
2022-12-23 13:34:25.279,91282CFX4,99-162,1000000,2000000,BID,99-165,1000000,2000000,OFFER,
2022-12-23 13:34:25.280,91282CFX4,99-163,2000000,4000000,BID,99-166,2000000,4000000,OFFER,
2022-12-23 13:34:25.281,91282CFX4,99-165,1000000,2000000,BID,99-170,1000000,2000000,OFFER,
2022-12-23 13:34:25.282,91282CFX4,99-166,2000000,4000000,BID,99-170,2000000,4000000,OFFER,
2022-12-23 13:34:25.283,91282CFX4,99-166,1000000,2000000,BID,99-171,1000000,2000000,OFFER,
2022-12-23 13:34:25.284,91282CFX4,99-167,2000000,4000000,BID,99-172,2000000,4000000,OFFER,
2022-12-23 13:34:25.285,91282CFX4,99-171,1000000,2000000,BID,99-173,1000000,2000000,OFFER,
2022-12-23 13:34:25.286,91282CFX4,99-171,2000000,4000000,BID,99-175,2000000,4000000,OFFER,
2022-12-23 13:34:25.287,91282CFX4,99-173,1000000,2000000,BID,99-176,1000000,2000000,OFFER,
2022-12-23 13:34:25.288,91282CFX4,99-173,2000000,4000000,BID,99-177,2000000,4000000,OFFER,
2022-12-23 13:34:25.289,91282CFX4,99-17+,1000000,2000000,BID,99-177,1000000,2000000,OFFER,
2022-12-23 13:34:25.290,91282CFX4,99-176,2000000,4000000,BID,99-181,2000000,4000000,OFFER,
2022-12-23 13:34:25.291,91282CFX4,99-177,1000000,2000000,BID,99-181,1000000,2000000,OFFER,
2022-12-23 13:34:25.292,91282CFX4,99-177,2000000,4000000,BID,99-182,2000000,4000000,OFFER,
2022-12-23 13:34:25.293,91282CFX4,99-181,1000000,2000000,BID,99-183,1000000,2000000,OFFER,
2022-12-23 13:34:25.294,91282CFX4,99-181,2000000,4000000,BID,99-185,2000000,4000000,OFFER,
2022-12-23 13:34:25.295,91282CFX4,99-182,1000000,2000000,BID,99-185,1000000,2000000,OFFER,
2022-12-23 13:34:25.296,91282CFX4,99-18+,2000000,4000000,BID,99-187,2000000,4000000,OFFER,
2022-12-23 13:34:25.297,91282CFX4,99-185,1000000,2000000,BID,99-190,1000000,2000000,OFFER,
2022-12-23 13:34:25.298,91282CFX4,99-186,2000000,4000000,BID,99-190,2000000,4000000,OFFER,
2022-12-23 13:34:25.299,91282CFX4,99-187,1000000,2000000,BID,99-191,1000000,2000000,OFFER,
2022-12-23 13:34:25.302,91282CFX4,99-190,2000000,4000000,BID,99-192,2000000,4000000,OFFER,
2022-12-23 13:34:25.305,91282CFX4,99-190,1000000,2000000,BID,99-19+,1000000,2000000,OFFER,
2022-12-23 13:34:25.307,91282CFX4,99-191,2000000,4000000,BID,99-195,2000000,4000000,OFFER,
2022-12-23 13:34:25.308,91282CFX4,99-193,1000000,2000000,BID,99-196,1000000,2000000,OFFER,
2022-12-23 13:34:25.309,91282CFX4,99-19+,2000000,4000000,BID,99-197,2000000,4000000,OFFER,
2022-12-23 13:34:25.310,91282CFX4,99-195,1000000,2000000,BID,99-200,1000000,2000000,OFFER,
2022-12-23 13:34:25.312,91282CFX4,99-196,2000000,4000000,BID,99-201,2000000,4000000,OFFER,
2022-12-23 13:34:25.313,91282CFX4,99-197,1000000,2000000,BID,99-202,1000000,2000000,OFFER,
2022-12-23 13:34:25.314,91282CFX4,99-197,2000000,4000000,BID,99-203,2000000,4000000,OFFER,
2022-12-23 13:34:25.315,91282CFX4,99-201,1000000,2000000,BID,99-20+,1000000,2000000,OFFER,
2022-12-23 13:34:25.316,91282CFX4,99-201,2000000,4000000,BID,99-20+,2000000,4000000,OFFER,
2022-12-23 13:34:25.317,91282CFX4,99-203,1000000,2000000,BID,99-206,1000000,2000000,OFFER,
2022-12-23 13:34:25.318,91282CFX4,99-20+,2000000,4000000,BID,99-206,2000000,4000000,OFFER,
2022-12-23 13:34:25.320,91282CFX4,99-20+,1000000,2000000,BID,99-207,1000000,2000000,OFFER,
2022-12-23 13:34:25.321,91282CFX4,99-206,2000000,4000000,BID,99-211,2000000,4000000,OFFER,
2022-12-23 13:34:25.322,91282CFX4,99-206,1000000,2000000,BID,99-212,1000000,2000000,OFFER,
2022-12-23 13:34:25.354,91282CFX4,99-210,2000000,4000000,BID,99-213,2000000,4000000,OFFER,
2022-12-23 13:34:25.357,91282CFX4,99-211,1000000,2000000,BID,99-213,1000000,2000000,OFFER,
2022-12-23 13:34:25.361,91282CFX4,99-212,2000000,4000000,BID,99-215,2000000,4000000,OFFER,
2022-12-23 13:34:25.366,91282CFX4,99-213,1000000,2000000,BID,99-215,1000000,2000000,OFFER,
2022-12-23 13:34:25.367,91282CFX4,99-213,2000000,4000000,BID,99-216,2000000,4000000,OFFER,
2022-12-23 13:34:25.368,91282CFX4,99-21+,1000000,2000000,BID,99-220,1000000,2000000,OFFER,
2022-12-23 13:34:25.369,91282CFX4,99-216,2000000,4000000,BID,99-220,2000000,4000000,OFFER,
2022-12-23 13:34:25.370,91282CFX4,99-216,1000000,2000000,BID,99-222,1000000,2000000,OFFER,
2022-12-23 13:34:25.371,91282CFX4,99-217,2000000,4000000,BID,99-223,2000000,4000000,OFFER,
2022-12-23 13:34:25.373,91282CFX4,99-221,1000000,2000000,BID,99-22+,1000000,2000000,OFFER,
2022-12-23 13:34:25.374,91282CFX4,99-222,2000000,4000000,BID,99-225,2000000,4000000,OFFER,
2022-12-23 13:34:25.376,91282CFX4,99-223,1000000,2000000,BID,99-225,1000000,2000000,OFFER,
2022-12-23 13:34:25.377,91282CFX4,99-22+,2000000,4000000,BID,99-227,2000000,4000000,OFFER,
2022-12-23 13:34:25.379,91282CFX4,99-22+,1000000,2000000,BID,99-227,1000000,2000000,OFFER,
2022-12-23 13:34:25.380,91282CFX4,99-226,2000000,4000000,BID,99-230,2000000,4000000,OFFER,
2022-12-23 13:34:25.383,91282CFX4,99-227,1000000,2000000,BID,99-232,1000000,2000000,OFFER,
2022-12-23 13:34:25.387,91282CFX4,99-230,2000000,4000000,BID,99-233,2000000,4000000,OFFER,
2022-12-23 13:34:25.389,91282CFX4,99-231,1000000,2000000,BID,99-233,1000000,2000000,OFFER,
2022-12-23 13:34:25.390,91282CFX4,99-232,2000000,4000000,BID,99-235,2000000,4000000,OFFER,
2022-12-23 13:34:25.414,91282CFX4,99-232,1000000,2000000,BID,99-235,1000000,2000000,OFFER,
2022-12-23 13:34:25.415,91282CFX4,99-233,2000000,4000000,BID,99-237,2000000,4000000,OFFER,
2022-12-23 13:34:25.417,91282CFX4,99-23+,1000000,2000000,BID,99-240,1000000,2000000,OFFER,
2022-12-23 13:34:25.418,91282CFX4,99-236,2000000,4000000,BID,99-241,2000000,4000000,OFFER,
2022-12-23 13:34:25.419,91282CFX4,99-236,1000000,2000000,BID,99-242,1000000,2000000,OFFER,
2022-12-23 13:34:25.420,91282CFX4,99-240,2000000,4000000,BID,99-242,2000000,4000000,OFFER,
2022-12-23 13:34:25.421,91282CFX4,99-240,1000000,2000000,BID,99-243,1000000,2000000,OFFER,
2022-12-23 13:34:25.422,91282CFX4,99-242,2000000,4000000,BID,99-245,2000000,4000000,OFFER,
2022-12-23 13:34:25.423,91282CFX4,99-243,1000000,2000000,BID,99-246,1000000,2000000,OFFER,
2022-12-23 13:34:25.424,91282CFX4,99-243,2000000,4000000,BID,99-247,2000000,4000000,OFFER,
2022-12-23 13:34:25.426,91282CFX4,99-245,1000000,2000000,BID,99-247,1000000,2000000,OFFER,
2022-12-23 13:34:25.429,91282CFX4,99-245,2000000,4000000,BID,99-251,2000000,4000000,OFFER,
2022-12-23 13:34:25.468,91282CFX4,99-247,1000000,2000000,BID,99-251,1000000,2000000,OFFER,
2022-12-23 13:34:25.469,91282CFX4,99-250,2000000,4000000,BID,99-253,2000000,4000000,OFFER,
2022-12-23 13:34:25.470,91282CFX4,99-251,1000000,2000000,BID,99-253,1000000,2000000,OFFER,
2022-12-23 13:34:25.472,91282CFX4,99-252,2000000,4000000,BID,99-25+,2000000,4000000,OFFER,
2022-12-23 13:34:25.473,91282CFX4,99-252,1000000,2000000,BID,99-256,1000000,2000000,OFFER,
2022-12-23 13:34:25.476,91282CFX4,99-25+,2000000,4000000,BID,99-256,2000000,4000000,OFFER,
2022-12-23 13:34:25.477,91282CFX4,99-255,1000000,2000000,BID,99-260,1000000,2000000,OFFER,
2022-12-23 13:34:25.478,91282CFX4,99-256,2000000,4000000,BID,99-261,2000000,4000000,OFFER,
2022-12-23 13:34:25.479,91282CFX4,99-257,1000000,2000000,BID,99-261,1000000,2000000,OFFER,
2022-12-23 13:34:25.480,91282CFX4,99-260,2000000,4000000,BID,99-262,2000000,4000000,OFFER,
2022-12-23 13:34:25.481,91282CFX4,99-261,1000000,2000000,BID,99-26+,1000000,2000000,OFFER,
2022-12-23 13:34:25.483,91282CFX4,99-262,2000000,4000000,BID,99-265,2000000,4000000,OFFER,
2022-12-23 13:34:25.484,91282CFX4,99-263,1000000,2000000,BID,99-266,1000000,2000000,OFFER,
2022-12-23 13:34:25.485,91282CFX4,99-263,2000000,4000000,BID,99-266,2000000,4000000,OFFER,
2022-12-23 13:34:25.486,91282CFX4,99-265,1000000,2000000,BID,99-267,1000000,2000000,OFFER,
2022-12-23 13:34:25.487,91282CFX4,99-266,2000000,4000000,BID,99-271,2000000,4000000,OFFER,
2022-12-23 13:34:25.488,91282CFX4,99-267,1000000,2000000,BID,99-272,1000000,2000000,OFFER,
2022-12-23 13:34:25.490,91282CFX4,99-270,2000000,4000000,BID,99-273,2000000,4000000,OFFER,
2022-12-23 13:34:25.492,91282CFX4,99-270,1000000,2000000,BID,99-273,1000000,2000000,OFFER,
2022-12-23 13:34:25.493,91282CFX4,99-271,2000000,4000000,BID,99-275,2000000,4000000,OFFER,
2022-12-23 13:34:25.494,91282CFX4,99-273,1000000,2000000,BID,99-276,1000000,2000000,OFFER,
2022-12-23 13:34:25.495,91282CFX4,99-273,2000000,4000000,BID,99-276,2000000,4000000,OFFER,
2022-12-23 13:34:25.496,91282CFX4,99-27+,1000000,2000000,BID,99-277,1000000,2000000,OFFER,
2022-12-23 13:34:25.497,91282CFX4,99-276,2000000,4000000,BID,99-281,2000000,4000000,OFFER,
2022-12-23 13:34:25.498,91282CFX4,99-277,1000000,2000000,BID,99-281,1000000,2000000,OFFER,
2022-12-23 13:34:25.499,91282CFX4,99-280,2000000,4000000,BID,99-282,2000000,4000000,OFFER,
2022-12-23 13:34:25.500,91282CFX4,99-281,1000000,2000000,BID,99-283,1000000,2000000,OFFER,
2022-12-23 13:34:25.501,91282CFX4,99-282,2000000,4000000,BID,99-285,2000000,4000000,OFFER,
2022-12-23 13:34:25.502,91282CFX4,99-283,1000000,2000000,BID,99-285,1000000,2000000,OFFER,
2022-12-23 13:34:25.503,91282CFX4,99-28+,2000000,4000000,BID,99-287,2000000,4000000,OFFER,
2022-12-23 13:34:25.504,91282CFX4,99-285,1000000,2000000,BID,99-290,1000000,2000000,OFFER,
2022-12-23 13:34:25.505,91282CFX4,99-286,2000000,4000000,BID,99-291,2000000,4000000,OFFER,
2022-12-23 13:34:25.506,91282CFX4,99-287,1000000,2000000,BID,99-292,1000000,2000000,OFFER,
2022-12-23 13:34:25.507,91282CFX4,99-287,2000000,4000000,BID,99-292,2000000,4000000,OFFER,
2022-12-23 13:34:25.508,91282CFX4,99-290,1000000,2000000,BID,99-29+,1000000,2000000,OFFER,
2022-12-23 13:34:25.509,91282CFX4,99-292,2000000,4000000,BID,99-29+,2000000,4000000,OFFER,
2022-12-23 13:34:25.510,91282CFX4,99-293,1000000,2000000,BID,99-295,1000000,2000000,OFFER,
2022-12-23 13:34:25.511,91282CFX4,99-293,2000000,4000000,BID,99-296,2000000,4000000,OFFER,
2022-12-23 13:34:25.512,91282CFX4,99-295,1000000,2000000,BID,99-297,1000000,2000000,OFFER,
2022-12-23 13:34:25.513,91282CFX4,99-296,2000000,4000000,BID,99-300,2000000,4000000,OFFER,
2022-12-23 13:34:25.514,91282CFX4,99-297,1000000,2000000,BID,99-302,1000000,2000000,OFFER,
2022-12-23 13:34:25.515,91282CFX4,99-297,2000000,4000000,BID,99-302,2000000,4000000,OFFER,
2022-12-23 13:34:25.516,91282CFX4,99-300,1000000,2000000,BID,99-30+,1000000,2000000,OFFER,
2022-12-23 13:34:25.517,91282CFX4,99-301,2000000,4000000,BID,99-305,2000000,4000000,OFFER,
2022-12-23 13:34:25.518,91282CFX4,99-303,1000000,2000000,BID,99-305,1000000,2000000,OFFER,
2022-12-23 13:34:25.519,91282CFX4,99-30+,2000000,4000000,BID,99-307,2000000,4000000,OFFER,
2022-12-23 13:34:25.520,91282CFX4,99-305,1000000,2000000,BID,99-310,1000000,2000000,OFFER,
2022-12-23 13:34:25.521,91282CFX4,99-305,2000000,4000000,BID,99-311,2000000,4000000,OFFER,
2022-12-23 13:34:25.523,91282CFX4,99-306,1000000,2000000,BID,99-312,1000000,2000000,OFFER,
2022-12-23 13:34:25.524,91282CFX4,99-307,2000000,4000000,BID,99-312,2000000,4000000,OFFER,
2022-12-23 13:34:25.524,91282CFX4,99-311,1000000,2000000,BID,99-313,1000000,2000000,OFFER,
2022-12-23 13:34:25.525,91282CFX4,99-312,2000000,4000000,BID,99-315,2000000,4000000,OFFER,
2022-12-23 13:34:25.527,91282CFX4,99-312,1000000,2000000,BID,99-316,1000000,2000000,OFFER,
2022-12-23 13:34:25.528,91282CFX4,99-31+,2000000,4000000,BID,99-316,2000000,4000000,OFFER,
2022-12-23 13:34:25.529,91282CFX4,99-315,1000000,2000000,BID,99-317,1000000,2000000,OFFER,
